campaign_id,product_id,budget,clicks,conversions,revenue_generated,roi,customer_id,subscription_tier,subscription_length,flash_sale_id,discount_level,units_sold,bundle_id,bundle_price,customer_satisfaction_post_refund,common_keywords,roas,roi_recalc,cpc,cpa,conversion_rate,revenue_per_click,avg_order_value
CMP_76CVFB,PROD_XX48PJ,11504.53,3042,229,67001.35,3.77,CUST_DK9G8T,Standard,30,FLASH_KOVJ0A,67,144,BNDL_KXMAPU,149.36,2,Innovative,5.823910233621017,4.823910233621017,3.78189677843524,50.23812227074236,0.07527942143326759,22.025427350427353,292.58231441048036
CMP_DBZKAJ,PROD_ERZP34,8640.53,4972,138,58350.61,4.46,CUST_FYB8SB,Standard,33,FLASH_06F2QB,21,26,BNDL_WGGDV0,498.37,4,Innovative,6.753128569659499,5.7531285696595,1.7378378921962994,62.612536231884064,0.02775543041029767,11.735842719227675,422.83050724637684
CMP_0JPJSU,PROD_RFVQ9K,42067.16,3485,305,79350.86,0.62,CUST_GAVKMF,Basic,25,FLASH_1NZJOX,28,35,BNDL_HK93UM,143.15,1,Affordable,1.8862899230658783,0.8862899230658783,12.070921090387376,137.92511475409836,0.08751793400286945,22.76925681492109,260.1667540983607
CMP_R15N65,PROD_123WFY,17588.71,509,574,69641.84,0.72,CUST_LKUU0U,Standard,33,FLASH_G2WE45,67,147,BNDL_0YGXFY,327.11,3,Innovative,3.9594626325637297,2.9594626325637297,34.55542239685658,30.642351916376306,1.1277013752455796,136.82090373280943,121.32724738675958
CMP_92XH6T,PROD_F36U1N,29985.11,1630,645,88889.73,1.54,CUST_L7KZLJ,Premium,12,FLASH_CWZJ3Z,57,150,BNDL_0WEFGK,472.39,2,Innovative,2.964462361485417,1.964462361485417,18.39577300613497,46.488542635658916,0.39570552147239263,54.533576687116565,137.81353488372093
CMP_A9A3FP,PROD_6AISV3,16440.08,4263,47,26375.47,3.68,CUST_XXDBDT,Basic,13,FLASH_MZXOE6,17,158,BNDL_HW30DT,270.93,2,Durable,1.6043395165960261,0.6043395165960262,3.856457893502229,349.7889361702128,0.011025099695050434,6.187067792634295,561.1802127659574
CMP_X1OPBR,PROD_77USNO,42205.14,409,315,8688.28,4.23,CUST_MZ3LMG,Standard,15,FLASH_8ZNL0L,51,31,BNDL_DN70PS,261.89,1,Stylish,0.2058583385815093,-0.7941416614184907,103.19105134474327,133.98457142857143,0.7701711491442543,21.24273838630807,27.581841269841274
CMP_TZFZJ1,PROD_4BIK1E,16819.62,1838,222,72477.25,4.65,CUST_CK9J9U,Basic,35,FLASH_K77ATM,15,21,BNDL_HZ4GMV,439.93,2,Stylish,4.309089622714425,3.3090896227144255,9.151044613710555,75.76405405405404,0.12078346028291621,39.432671381936885,326.4740990990991
CMP_0RQFJN,PROD_7WU07C,9759.98,4385,782,66455.8,4.58,CUST_8HMLXX,Premium,1,FLASH_9RHURB,44,86,BNDL_G58APA,441.02,1,Innovative,6.809009854528391,5.809009854528392,2.2257651083238312,12.48079283887468,0.17833523375142532,15.155256556442419,84.98184143222507
CMP_BIEYIV,PROD_V8E70B,47316.05,4457,596,92430.72,0.65,CUST_1NE3DE,Basic,9,FLASH_N5FNP8,29,126,BNDL_84TUQJ,401.49,2,Durable,1.9534749836471978,0.9534749836471978,10.616120708997084,79.3893456375839,0.1337222346870092,20.738326228404755,155.08510067114094
CMP_9JZ43H,PROD_YA9GLK,48434.35,2835,362,84952.12,2.65,CUST_DOUGF6,Premium,10,FLASH_TJQ556,45,184,BNDL_QFDH71,342.05,3,Innovative,1.7539642836127665,0.7539642836127665,17.084426807760142,133.79654696132596,0.127689594356261,29.96547442680776,234.67436464088397
CMP_9AZ9KA,PROD_G317MR,25224.27,534,982,27754.01,3.0,CUST_QAUXH1,Basic,27,FLASH_02MRX8,18,124,BNDL_WLPZKC,109.24,2,Innovative,1.1002899191929043,0.10028991919290421,47.23646067415731,25.686629327902242,1.8389513108614233,51.97380149812734,28.26273930753564
CMP_VRGJWP,PROD_EN7BKR,39531.48,4980,851,28155.05,4.44,CUST_DWNJKT,Basic,23,FLASH_EYZSAD,47,76,BNDL_Q68LYR,495.14,4,Innovative,0.7122184648791292,-0.28778153512087085,7.938048192771085,46.45297297297298,0.1708835341365462,5.653624497991967,33.08466509988249
CMP_J4WWNI,PROD_74WGXD,1191.51,2103,815,14952.16,1.22,CUST_Y22YWI,Premium,21,FLASH_WHLRNL,51,121,BNDL_JL6I10,244.67,2,Durable,12.548916920546198,11.548916920546198,0.5665763195435093,1.4619754601226993,0.38754160722776987,7.109919163100333,18.346208588957055
CMP_ERHBWI,PROD_F9QC8H,47675.89,773,545,88710.22,2.56,CUST_TV9ZQV,Premium,11,FLASH_OJX3XL,34,39,BNDL_VJ9Y89,138.15,4,Stylish,1.8606935287416764,0.8606935287416764,61.676442432082794,87.47869724770642,0.705045278137128,114.76095730918499,162.77104587155964
CMP_BXIM20,PROD_FACSLZ,18025.94,3372,778,93803.92,2.95,CUST_PKN0G7,Standard,34,FLASH_GN9JV3,11,182,BNDL_8YS7EJ,379.7,4,Innovative,5.203829592243179,4.203829592243179,5.345771055753262,23.169588688946014,0.23072360616844603,27.818481613285883,120.5705912596401
CMP_O0HUM1,PROD_J6GFKJ,47520.11,4909,13,9800.38,4.28,CUST_RPOI04,Basic,33,FLASH_EZ7X2V,64,80,BNDL_8AWIHF,179.22,4,Durable,0.2062364754627041,-0.7937635245372959,9.680201670401305,3655.393076923077,0.0026481971888368304,1.9964106742717456,753.8753846153845
CMP_XFPT45,PROD_6UO8U4,5436.91,2635,86,87725.67,2.02,CUST_Y5GO58,Premium,24,FLASH_26X2J4,68,111,BNDL_RNKYEF,242.47,3,Affordable,16.13520731444883,15.13520731444883,2.0633434535104365,63.219883720930234,0.03263757115749526,33.29247438330171,1020.0659302325581
CMP_VEZFH2,PROD_2QEXAO,11004.34,1092,800,50999.43,3.16,CUST_ZUFG0Q,Basic,33,FLASH_JXOZ0R,47,199,BNDL_82J229,175.07,4,Durable,4.634483303860113,3.634483303860113,10.077234432234432,13.755425,0.7326007326007326,46.70277472527473,63.7492875
CMP_33O4NF,PROD_R33XWF,15084.62,3374,228,41807.56,0.83,CUST_8Y4NTV,Basic,34,FLASH_0VUJBH,56,34,BNDL_XKK1HU,404.34,1,Stylish,2.771535511003923,1.7715355110039228,4.470841730883225,66.16061403508772,0.06757557794902193,12.391096621221102,183.36649122807017
CMP_7HMRQW,PROD_DX62IF,24173.01,1270,649,25180.95,0.84,CUST_QTR48I,Standard,23,FLASH_UVEY3S,13,186,BNDL_9YQSGL,432.7,1,Stylish,1.0416969173470745,0.041696917347074376,19.033866141732283,37.24654853620955,0.511023622047244,19.82751968503937,38.79961479198767
CMP_34HQ5U,PROD_6IFPHM,899.85,4636,235,63876.35,4.98,CUST_2FF5PB,Premium,17,FLASH_BJTTUG,56,46,BNDL_WN28GT,306.3,1,Stylish,70.98555314774684,69.98555314774684,0.1941005176876618,3.829148936170213,0.05069025021570319,13.778332614322691,271.8142553191489
CMP_K05ZGA,PROD_CKAV55,13560.24,2662,659,7208.47,0.88,CUST_7TT8ST,Basic,26,FLASH_AX41S3,14,133,BNDL_9LF2RA,226.73,1,Innovative,0.5315886739467738,-0.46841132605322616,5.094004507888806,20.576995447647953,0.24755822689706988,2.7079151014274983,10.938497723823977
CMP_1SK145,PROD_ZUMB30,34502.68,2734,78,16089.53,2.63,CUST_8BF8VZ,Standard,30,FLASH_ONTIED,39,75,BNDL_LX6BDW,172.92,3,Stylish,0.46632696358659675,-0.5336730364134032,12.619853694220922,442.3420512820513,0.02852962692026335,5.884978054133138,206.27602564102565
CMP_UAICF2,PROD_VGJ9HY,39904.7,3491,884,16433.15,1.67,CUST_IG0GPP,Basic,12,FLASH_PGWPKX,43,50,BNDL_3YPMZM,401.48,4,Durable,0.41180988705591076,-0.5881901129440892,11.430736178745345,45.14106334841629,0.2532225723288456,4.707290174735033,18.589536199095026
CMP_VOKFBG,PROD_IO9U49,41432.19,4557,557,64342.81,2.09,CUST_TAYZE3,Basic,3,FLASH_QOKUVX,11,81,BNDL_TJYXP4,164.75,2,Innovative,1.552966666739074,0.552966666739074,9.09198815009875,74.38454219030521,0.12222953697608076,14.119554531490015,115.5167145421903
CMP_DWZU4I,PROD_CJ1UCJ,3103.38,4054,263,98709.9,1.72,CUST_U90BYZ,Premium,10,FLASH_L6AWFG,67,104,BNDL_9QBFI7,187.71,3,Affordable,31.807223092241358,30.807223092241358,0.7655106068080908,11.799923954372623,0.06487419832264431,24.348766650222,375.32281368821293
CMP_QH0SMN,PROD_EQN94W,25064.44,4958,339,25221.16,0.63,CUST_N9O07R,Standard,20,FLASH_0DLK7E,20,89,BNDL_BMRPBW,357.68,1,Innovative,1.0062526830840826,0.0062526830840825155,5.055352964905204,73.936401179941,0.06837434449374748,5.086962484872933,74.39870206489675
CMP_HG0FWB,PROD_C89LN8,42025.3,4936,615,37248.89,4.18,CUST_STII9E,Premium,29,FLASH_6NVH0L,41,150,BNDL_8YN0RO,330.48,2,Durable,0.886344416339681,-0.11365558366031898,8.514039708265804,68.33382113821139,0.12459481361426256,7.546371555915721,60.56730081300813
CMP_XRCF12,PROD_IFT52G,33081.13,2100,498,23273.84,4.28,CUST_JQE7HQ,Basic,10,FLASH_4YEOXB,23,31,BNDL_69HRLA,130.45,4,Durable,0.7035382406828304,-0.29646175931716956,15.752919047619047,66.4279718875502,0.23714285714285716,11.082780952380952,46.73461847389558
CMP_V2AKAL,PROD_4B248I,4616.73,943,918,78426.52,0.83,CUST_3A75QT,Basic,28,FLASH_LFBZLR,31,174,BNDL_O4QH20,498.89,1,Affordable,16.987460821837104,15.987460821837104,4.895790031813362,5.029117647058823,0.9734888653234358,83.1670413573701,85.43193899782136
CMP_8W7HAW,PROD_DOYJQE,47731.63,4567,159,8505.21,2.5,CUST_YHYQAH,Standard,15,FLASH_61IBXI,16,152,BNDL_R5WAFX,345.31,4,Durable,0.17818813227203847,-0.8218118677279616,10.451418874534705,300.19893081761006,0.03481497700897745,1.8623188088460694,53.491886792452824
CMP_O00VBQ,PROD_ESTQDI,25644.96,4106,141,91170.22,4.73,CUST_7ANL3M,Standard,24,FLASH_XSJCHQ,25,119,BNDL_1IBBH3,385.6,1,Affordable,3.555093086516805,2.555093086516805,6.245728202630297,181.8791489361702,0.034339990258158794,22.204145153434,646.597304964539
CMP_BSPEFE,PROD_8FI3UR,34512.33,3615,115,10146.22,2.59,CUST_1Y2F2F,Premium,3,FLASH_VJECRZ,65,12,BNDL_9SZZKA,149.92,2,Durable,0.2939882644840264,-0.7060117355159735,9.546979253112033,300.10721739130435,0.0318118948824343,2.8066998616874135,88.228
CMP_Y8P901,PROD_18N765,26203.46,180,117,15998.54,4.99,CUST_Z13GEI,Standard,29,FLASH_5IS8Z8,55,7,BNDL_TL33MY,491.8,2,Stylish,0.6105506677362456,-0.38944933226375444,145.57477777777777,223.96119658119656,0.65,88.88077777777778,136.73965811965812
CMP_XAH490,PROD_IVM6YZ,17450.37,3129,292,88925.82,3.11,CUST_KM3REW,Premium,28,FLASH_Z3LUWF,29,112,BNDL_7JVK8R,307.58,3,Stylish,5.0959274789015945,4.0959274789015945,5.576979865771812,59.76154109589041,0.09332054969638862,28.4198849472675,304.5404794520548
CMP_77KVY3,PROD_33COF6,41719.78,4003,261,35090.34,1.36,CUST_84MT33,Premium,33,FLASH_6ECQ4Z,13,145,BNDL_HMMI49,321.45,3,Stylish,0.84109599810929,-0.15890400189070994,10.422128403697227,159.84590038314175,0.06520109917561828,8.766010492130901,134.44574712643677
CMP_8BNPEG,PROD_DK5IYH,13125.65,1633,14,84334.85,3.79,CUST_RS2N8C,Basic,13,FLASH_5X5X38,32,91,BNDL_GQT8XA,137.93,4,Innovative,6.425194180859616,5.425194180859616,8.037752602571953,937.5464285714286,0.008573178199632579,51.644121249234544,6023.917857142857
CMP_R907KH,PROD_W9I9LC,32654.36,4911,250,90929.37,2.26,CUST_QJL4E0,Standard,13,FLASH_9EZADB,36,13,BNDL_JSM4JS,453.38,2,Innovative,2.78460119873732,1.78460119873732,6.649228263082875,130.61744000000002,0.05090612909794339,18.515448992058644,363.71747999999997
CMP_6ZOWIR,PROD_0HOG0C,33458.8,1692,994,57680.38,4.09,CUST_K25TUU,Basic,7,FLASH_H604TM,20,144,BNDL_1D78G9,189.66,1,Stylish,1.7239225555010937,0.7239225555010936,19.77470449172577,33.66076458752515,0.5874704491725768,34.090059101654845,58.02855130784708
CMP_YIVJTM,PROD_N9M17F,14625.78,668,862,29351.53,1.1,CUST_911TPP,Standard,22,FLASH_4W6JA3,11,59,BNDL_ABJQ39,251.81,2,Innovative,2.006835191012035,1.0068351910120348,21.89488023952096,16.96726218097448,1.2904191616766467,43.93941616766467,34.05049883990719
CMP_D305W1,PROD_FPIRBG,14409.41,2360,687,95547.2,4.53,CUST_OZINP5,Standard,27,FLASH_PMR31N,32,139,BNDL_OV6DY6,58.73,4,Affordable,6.630889120373422,5.630889120373422,6.10568220338983,20.97439592430859,0.2911016949152542,40.486101694915256,139.07889374090246
CMP_1FWRGB,PROD_3BJIOR,35040.17,570,182,31151.61,4.93,CUST_2T8CEL,Standard,4,FLASH_RAWZHY,34,122,BNDL_7OUT8N,159.12,4,Stylish,0.8890256525581925,-0.11097434744180744,61.47398245614035,192.52840659340657,0.3192982456140351,54.651947368421055,171.1626923076923
CMP_OP2MI7,PROD_MLDT6R,44031.41,803,995,87098.84,3.34,CUST_1M4FZD,Basic,3,FLASH_H1LH2M,11,92,BNDL_JDJF8W,226.8,3,Durable,1.9781069922584806,0.9781069922584807,54.833636363636366,44.25267336683417,1.2391033623910337,108.466799501868,87.53652261306533
CMP_0KPFQL,PROD_67AQDN,35825.13,2907,858,51372.49,3.66,CUST_NJN6K7,Standard,28,FLASH_05VCYE,18,14,BNDL_708JQE,124.58,3,Stylish,1.4339791649046354,0.43397916490463545,12.323746130030958,41.754230769230766,0.2951496388028896,17.671995184038526,59.87469696969697
CMP_IWGZ64,PROD_TONOET,5743.66,1245,375,60351.88,3.81,CUST_0Y86QF,Standard,29,FLASH_C0WGU1,10,61,BNDL_0LTQ5F,490.35,2,Durable,10.50756486282266,9.50756486282266,4.613381526104417,15.316426666666667,0.30120481927710846,48.47540562248996,160.93834666666666
CMP_DPSZGR,PROD_4SQGLM,36750.76,4034,810,98711.24,4.34,CUST_SNS21E,Basic,14,FLASH_GDF2GO,46,57,BNDL_1WOAST,219.83,2,Durable,2.6859645895758346,1.6859645895758346,9.110252850768468,45.37130864197531,0.20079325731284084,24.469816559246407,121.86572839506174
CMP_WPM2RM,PROD_JVX5WH,47951.99,833,159,5676.62,3.93,CUST_DU4GHT,Premium,11,FLASH_Y0MI9W,29,21,BNDL_KKO1AT,140.51,1,Stylish,0.11838132265209432,-0.8816186773479057,57.56541416566626,301.5848427672956,0.1908763505402161,6.814669867947178,35.702012578616355
